date,semester,rank,team,acronym,total_points,previous_points,diff_points
1994,2,7,Switzerland,SUI,58.0,58.0,0.0
1994,2,102,Syria,SYR,14.0,14.0,0.0
1994,2,148,Tahiti,TAH,4.0,5.0,-1.0
1994,2,148,Tajikistan,TJK,4.0,4.0,0.0
1994,2,74,Tanzania,TAN,25.0,20.0,5.0
1994,2,85,Thailand,THA,21.0,21.0,0.0
1994,2,85,Togo,TOG,21.0,18.0,3.0
1994,2,89,Trinidad and Tobago,TRI,19.0,17.0,2.0
1994,2,29,Tunisia,TUN,44.0,44.0,0.0
1994,2,47,Turkey,TUR,36.0,35.0,1.0
1994,2,108,Turkmenistan,TKM,13.0,13.0,0.0
1994,2,92,Uganda,UGA,18.0,16.0,2.0
1994,2,76,Ukraine,UKR,24.0,24.0,0.0
1994,2,42,United Arab Emirates,UAE,37.0,36.0,1.0
1994,2,22,United States,USA,48.0,48.0,0.0
1994,2,37,Uruguay,URU,39.0,39.0,0.0
1994,2,76,Uzbekistan,UZB,24.0,24.0,0.0
1994,2,168,Vanuatu,VAN,0.0,0.0,0.0
1994,2,108,Venezuela,VEN,13.0,13.0,0.0
1994,2,148,Vietnam,VIE,4.0,4.0,0.0
1994,2,40,Wales,WAL,38.0,38.0,0.0
1994,2,102,Yemen,YEM,14.0,14.0,0.0
1994,2,98,Yugoslavia,YUG,15.0,16.0,-1.0
1994,2,66,Zaire,ZAI,27.0,27.0,0.0
1994,2,21,Zambia,ZAM,49.0,50.0,-1.0
1994,2,50,Zimbabwe,ZIM,35.0,35.0,0.0
1995,2,91,Albania,ALB,22.0,23.0,-1.0
1995,2,46,Algeria,ALG,38.0,38.0,0.0
1995,2,77,Angola,ANG,27.0,27.0,0.0
1995,2,135,Antigua and Barbuda,ATG,10.0,9.0,1.0
1995,2,6,Argentina,ARG,57.0,57.0,0.0
1995,2,112,Armenia,ARM,16.0,16.0,0.0
1995,2,168,Aruba,ARU,1.0,1.0,0.0
1995,2,46,Australia,AUS,38.0,38.0,0.0
1995,2,38,Austria,AUT,41.0,41.0,0.0
1995,2,137,Azerbaijan,AZE,9.0,9.0,0.0
1995,2,96,Bahrain,BHR,21.0,21.0,0.0
1995,2,137,Bangladesh,BAN,9.0,9.0,0.0
1995,2,101,Barbados,BRB,19.0,19.0,0.0
1995,2,84,Belarus,BLR,24.0,23.0,1.0
1995,2,22,Belgium,BEL,48.0,47.0,1.0
1995,2,168,Belize,BLZ,1.0,0.0,1.0
1995,2,160,Benin,BEN,4.0,5.0,-1.0
1995,2,137,Bermuda,BER,9.0,10.0,-1.0
1995,2,53,Bolivia,BOL,37.0,37.0,0.0
1995,2,153,Botswana,BOT,6.0,6.0,0.0
1995,2,1,Brazil,BRA,68.0,68.0,0.0
1995,2,164,Brunei Darussalam,BRU,2.0,1.0,1.0
1995,2,14,Bulgaria,BUL,53.0,54.0,-1.0
1995,2,101,Burkina Faso,BFA,19.0,19.0,0.0
1995,2,145,Burundi,BDI,8.0,9.0,-1.0
1995,2,175,Cambodia,CAM,0.0,0.0,0.0
1995,2,36,Cameroon,CMR,42.0,39.0,3.0
1995,2,64,Canada,CAN,32.0,33.0,-1.0
1995,2,137,Cape Verde Islands,CPV,9.0,1.0,8.0
1995,2,129,Cayman Islands,CAY,11.0,11.0,0.0
1995,2,175,Central African Republic,CTA,0.0,0.0,0.0
1995,2,175,Chad,CHA,0.0,0.0,0.0
1995,2,36,Chile,CHI,42.0,42.0,0.0
1995,2,64,China,CHN,32.0,32.0,0.0
1995,2,175,Chinese Taipei,TPE,0.0,0.0,0.0
1995,2,14,Colombia,COL,53.0,53.0,0.0
1995,2,116,Congo,CGO,15.0,15.0,0.0
1995,2,77,Costa Rica,CRC,27.0,29.0,-2.0
1995,2,41,Croatia,CRO,40.0,41.0,-1.0
1995,2,96,Cuba,CUB,21.0,21.0,0.0
1995,2,71,Cyprus,CYP,30.0,30.0,0.0
1995,2,14,Czech Republic,CZE,53.0,53.0,0.0
1995,2,20,Côte d'Ivoire,CIV,49.0,46.0,3.0
1995,2,9,Denmark,DEN,56.0,56.0,0.0
1995,2,175,Djibouti,DJI,0.0,0.0,0.0
1995,2,153,Dominica,DMA,6.0,3.0,3.0
1995,2,158,Dominican Republic,DOM,5.0,5.0,0.0
1995,2,53,Ecuador,ECU,37.0,35.0,2.0
1995,2,22,Egypt,EGY,48.0,47.0,1.0
1995,2,81,El Salvador,SLV,26.0,18.0,8.0
1995,2,20,England,ENG,49.0,50.0,-1.0
1995,2,125,Estonia,EST,12.0,12.0,0.0
1995,2,145,Eswatini,SWZ,8.0,8.0,0.0
1995,2,104,Ethiopia,ETH,18.0,17.0,1.0
1995,2,91,FYR Macedonia,MKD,22.0,22.0,0.0
1995,2,116,Faroe Islands,FRO,15.0,14.0,1.0
1995,2,137,Fiji,FIJ,9.0,9.0,0.0
1995,2,43,Finland,FIN,39.0,41.0,-2.0
1995,2,6,France,FRA,57.0,56.0,1.0
1995,2,64,Gabon,GAB,32.0,32.0,0.0
1995,2,112,Gambia,GAM,16.0,13.0,3.0
1995,2,77,Georgia,GEO,27.0,28.0,-1.0
1995,2,2,Germany,GER,62.0,62.0,0.0
1995,2,27,Ghana,GHA,47.0,46.0,1.0
1995,2,33,Greece,GRE,44.0,46.0,-2.0
1995,2,137,Grenada,GRN,9.0,9.0,0.0
1995,2,137,Guatemala,GUA,9.0,3.0,6.0
1995,2,63,Guinea,GUI,33.0,35.0,-2.0
1995,2,116,Guinea-Bissau,GNB,15.0,9.0,6.0
1995,2,161,Guyana,GUY,3.0,3.0,0.0
1995,2,150,Haiti,HAI,7.0,7.0,0.0
1995,2,46,Honduras,HON,38.0,30.0,8.0
1995,2,107,Hong Kong,HKG,17.0,17.0,0.0
1995,2,61,Hungary,HUN,34.0,33.0,1.0
1995,2,46,Iceland,ISL,38.0,38.0,0.0
1995,2,116,India,IND,15.0,15.0,0.0
1995,2,129,Indonesia,IDN,11.0,5.0,6.0
1995,2,107,Iran,IRN,17.0,18.0,-1.0
1995,2,107,Iraq,IRQ,17.0,18.0,-1.0
1995,2,27,Ireland,IRL,47.0,50.0,-3.0
1995,2,41,Israel,ISR,40.0,41.0,-1.0
1995,2,3,Italy,ITA,61.0,61.0,0.0
1995,2,53,Jamaica,JAM,37.0,37.0,0.0
1995,2,31,Japan,JPN,45.0,45.0,0.0
1995,2,137,Jordan,JOR,9.0,9.0,0.0
1995,2,161,Kazakhstan,KAZ,3.0,3.0,0.0
1995,2,107,Kenya,KEN,17.0,20.0,-3.0
1995,2,84,Kuwait,KUW,24.0,24.0,0.0
1995,2,168,Kyrgyz Republic,KGZ,1.0,1.0,0.0
1995,2,150,Laos,LAO,7.0,2.0,5.0
1995,2,58,Latvia,LVA,36.0,36.0,0.0
1995,2,129,Lebanon,LBN,11.0,8.0,3.0
1995,2,145,Lesotho,LES,8.0,8.0,0.0
1995,2,84,Liberia,LBR,24.0,23.0,1.0
1995,2,168,Libya,LBY,1.0,1.0,0.0
1995,2,153,Liechtenstein,LIE,6.0,6.0,0.0
1995,2,43,Lithuania,LTU,39.0,39.0,0.0
1995,2,100,Luxembourg,LUX,20.0,20.0,0.0
1995,2,175,Macau,MAC,0.0,0.0,0.0
1995,2,129,Madagascar,MAD,11.0,12.0,-1.0
1995,2,89,Malawi,MWI,23.0,23.0,0.0
1995,2,104,Malaysia,MAS,18.0,14.0,4.0
1995,2,168,Maldives,MDV,1.0,1.0,0.0
1995,2,46,Mali,MLI,38.0,37.0,1.0
1995,2,89,Malta,MLT,23.0,22.0,1.0
1995,2,84,Mauritania,MTN,24.0,20.0,4.0
1995,2,153,Mauritius,MRI,6.0,7.0,-1.0
1995,2,11,Mexico,MEX,55.0,55.0,0.0
1995,2,107,Moldova,MDA,17.0,17.0,0.0
1995,2,38,Morocco,MAR,41.0,42.0,-1.0
1995,2,75,Mozambique,MOZ,28.0,28.0,0.0
1995,2,112,Myanmar,MYA,16.0,9.0,7.0
1995,2,116,Namibia,NAM,15.0,16.0,-1.0
1995,2,145,Nepal,NEP,8.0,8.0,0.0
1995,2,6,Netherlands,NED,57.0,56.0,1.0
1995,2,101,New Zealand,NZL,19.0,20.0,-1.0
1995,2,168,Nicaragua,NCA,1.0,1.0,0.0
1995,2,91,Niger,NIG,22.0,22.0,0.0
1995,2,27,Nigeria,NGA,47.0,47.0,0.0
1995,2,116,North Korea,PRK,15.0,16.0,-1.0
1995,2,43,Northern Ireland,NIR,39.0,39.0,0.0
1995,2,9,Norway,NOR,56.0,58.0,-2.0
1995,2,96,Oman,OMA,21.0,21.0,0.0
1995,2,158,Pakistan,PAK,5.0,5.0,0.0
1995,2,125,Panama,PAN,12.0,9.0,3.0
1995,2,64,Paraguay,PAR,32.0,33.0,-1.0
1995,2,64,Peru,PER,32.0,32.0,0.0
1995,2,164,Philippines,PHI,2.0,0.0,2.0
1995,2,33,Poland,POL,44.0,45.0,-1.0
1995,2,14,Portugal,POR,53.0,54.0,-1.0
1995,2,125,Puerto Rico,PUR,12.0,12.0,0.0
1995,2,83,Qatar,QAT,25.0,25.0,0.0
1995,2,11,Romania,ROU,55.0,55.0,0.0
1995,2,4,Russia,RUS,59.0,58.0,1.0
1995,2,164,Rwanda,RWA,2.0,0.0,2.0
1995,2,145,Saint Kitts and Nevis,SKN,8.0,8.0,0.0
1995,2,112,Saint Lucia,LCA,16.0,16.0,0.0
1995,2,91,Saint Vincent and the Grenadines,VIN,22.0,22.0,0.0
1995,2,150,San Marino,SMR,7.0,8.0,-1.0
1995,2,53,Saudi Arabia,KSA,37.0,40.0,-3.0
1995,2,22,Scotland,SCO,48.0,47.0,1.0
1995,2,46,Senegal,SEN,38.0,36.0,2.0
1995,2,175,Seychelles,SEY,0.0,0.0,0.0
1995,2,58,Sierra Leone,SLE,36.0,31.0,5.0
1995,2,104,Singapore,SGP,18.0,13.0,5.0
1995,2,33,Slovakia,SVK,44.0,44.0,0.0
1995,2,71,Slovenia,SVN,30.0,30.0,0.0
1995,2,168,Solomon Islands,SOL,1.0,1.0,0.0
1995,2,164,Somalia,SOM,2.0,3.0,-1.0
1995,2,38,South Africa,RSA,41.0,34.0,7.0
1995,2,46,South Korea,KOR,38.0,39.0,-1.0
1995,2,4,Spain,ESP,59.0,61.0,-2.0
1995,2,129,Sri Lanka,SRI,11.0,11.0,0.0
1995,2,84,Sudan,SDN,24.0,24.0,0.0
1995,2,123,Suriname,SUR,13.0,13.0,0.0
1995,2,11,Sweden,SWE,55.0,55.0,0.0
1995,2,18,Switzerland,SUI,52.0,54.0,-2.0
1995,2,135,Syria,SYR,10.0,11.0,-1.0
1995,2,153,Tahiti,TAH,6.0,3.0,3.0
1995,2,161,Tajikistan,TJK,3.0,3.0,0.0
1995,2,70,Tanzania,TAN,31.0,30.0,1.0
1995,2,77,Thailand,THA,27.0,18.0,9.0
1995,2,91,Togo,TOG,22.0,23.0,-1.0
1995,2,53,Trinidad and Tobago,TRI,37.0,35.0,2.0
1995,2,22,Tunisia,TUN,48.0,48.0,0.0
1995,2,30,Turkey,TUR,46.0,45.0,1.0
1995,2,129,Turkmenistan,TKM,11.0,11.0,0.0
1995,2,74,Uganda,UGA,29.0,30.0,-1.0
1995,2,71,Ukraine,UKR,30.0,30.0,0.0
1995,2,75,United Arab Emirates,UAE,28.0,30.0,-2.0
1995,2,19,United States,USA,51.0,51.0,0.0
1995,2,31,Uruguay,URU,45.0,46.0,-1.0
1995,2,96,Uzbekistan,UZB,21.0,21.0,0.0
1995,2,175,Vanuatu,VAN,0.0,0.0,0.0
1995,2,125,Venezuela,VEN,12.0,12.0,0.0
1995,2,122,Vietnam,VIE,14.0,4.0,10.0
1995,2,61,Wales,WAL,34.0,35.0,-1.0
1995,2,123,Yemen,YEM,13.0,13.0,0.0
1995,2,81,Yugoslavia,YUG,26.0,25.0,1.0
1995,2,64,Zaire,ZAI,32.0,32.0,0.0
1995,2,22,Zambia,ZAM,48.0,45.0,3.0
1995,2,58,Zimbabwe,ZIM,36.0,33.0,3.0
1996,2,116,Albania,ALB,21.0,22.0,-1.0
1996,2,48,Algeria,ALG,43.0,43.0,0.0
1996,2,183,Andorra,AND,0.0,0.0,0.0
1996,2,69,Angola,ANG,35.0,35.0,0.0
1996,2,143,Antigua and Barbuda,ATG,10.0,10.0,0.0
1996,2,21,Argentina,ARG,53.0,53.0,0.0
1996,2,106,Armenia,ARM,24.0,24.0,0.0
1996,2,180,Aruba,ARU,1.0,1.0,0.0
1996,2,48,Australia,AUS,43.0,43.0,0.0
1996,2,34,Austria,AUT,46.0,46.0,0.0
1996,2,123,Azerbaijan,AZE,19.0,19.0,0.0
1996,2,116,Bahrain,BHR,21.0,22.0,-1.0
1996,2,136,Bangladesh,BAN,14.0,16.0,-2.0
1996,2,107,Barbados,BRB,23.0,23.0,0.0
1996,2,90,Belarus,BLR,29.0,29.0,0.0
1996,2,42,Belgium,BEL,44.0,44.0,0.0
1996,2,180,Belize,BLZ,1.0,1.0,0.0
1996,2,140,Benin,BEN,11.0,11.0,0.0
1996,2,165,Bermuda,BER,5.0,5.0,0.0
1996,2,39,Bolivia,BOL,45.0,45.0,0.0
1996,2,151,Bosnia-Herzegovina,BIH,8.0,8.0,0.0
1996,2,158,Botswana,BOT,6.0,6.0,0.0
1996,2,1,Brazil,BRA,68.0,69.0,-1.0
1996,2,168,Brunei Darussalam,BRU,4.0,4.0,0.0
1996,2,12,Bulgaria,BUL,56.0,54.0,2.0
1996,2,107,Burkina Faso,BFA,23.0,23.0,0.0
1996,2,136,Burundi,BDI,14.0,14.0,0.0
1996,2,183,Cambodia,CAM,0.0,0.0,0.0
1996,2,54,Cameroon,CMR,40.0,43.0,-3.0
1996,2,39,Canada,CAN,45.0,43.0,2.0
1996,2,153,Cape Verde Islands,CPV,7.0,8.0,-1.0
1996,2,147,Cayman Islands,CAY,9.0,9.0,0.0
1996,2,180,Central African Republic,CTA,1.0,1.0,0.0
1996,2,183,Chad,CHA,0.0,0.0,0.0
1996,2,26,Chile,CHI,50.0,50.0,0.0
1996,2,74,China,CHN,34.0,33.0,1.0
1996,2,173,Chinese Taipei,TPE,3.0,3.0,0.0
1996,2,3,Colombia,COL,61.0,60.0,1.0
1996,2,100,Congo,CGO,26.0,26.0,0.0
1996,2,183,Cook Islands,COK,0.0,0.0,0.0
1996,2,69,Costa Rica,CRC,35.0,32.0,3.0
1996,2,24,Croatia,CRO,51.0,51.0,0.0
1996,2,65,Cuba,CUB,36.0,36.0,0.0
1996,2,74,Cyprus,CYP,34.0,34.0,0.0
1996,2,3,Czech Republic,CZE,61.0,61.0,0.0
1996,2,48,Côte d'Ivoire,CIV,43.0,47.0,-4.0
1996,2,3,Denmark,DEN,61.0,61.0,0.0
1996,2,183,Djibouti,DJI,0.0,0.0,0.0
1996,2,138,Dominica,DMA,12.0,12.0,0.0
1996,2,129,Dominican Republic,DOM,17.0,17.0,0.0
1996,2,33,Ecuador,ECU,47.0,46.0,1.0
1996,2,26,Egypt,EGY,50.0,50.0,0.0
1996,2,65,El Salvador,SLV,36.0,35.0,1.0
1996,2,12,England,ENG,56.0,56.0,0.0
1996,2,100,Estonia,EST,26.0,25.0,1.0
1996,2,158,Eswatini,SWZ,6.0,7.0,-1.0
1996,2,107,Ethiopia,ETH,23.0,25.0,-2.0
1996,2,86,FYR Macedonia,MKD,32.0,29.0,3.0
1996,2,135,Faroe Islands,FRO,15.0,15.0,0.0
1996,2,153,Fiji,FIJ,7.0,7.0,0.0
1996,2,74,Finland,FIN,34.0,33.0,1.0
1996,2,3,France,FRA,61.0,61.0,0.0
1996,2,42,Gabon,GAB,44.0,42.0,2.0
1996,2,126,Gambia,GAM,18.0,19.0,-1.0
1996,2,92,Georgia,GEO,28.0,27.0,1.0
1996,2,2,Germany,GER,64.0,64.0,0.0
1996,2,24,Ghana,GHA,51.0,51.0,0.0
1996,2,34,Greece,GRE,46.0,46.0,0.0
1996,2,126,Grenada,GRN,18.0,18.0,0.0
1996,2,183,Guam,GUM,0.0,0.0,0.0
1996,2,100,Guatemala,GUA,26.0,22.0,4.0
1996,2,69,Guinea,GUI,35.0,34.0,1.0
1996,2,132,Guinea-Bissau,GNB,16.0,18.0,-2.0
1996,2,151,Guyana,GUY,8.0,8.0,0.0
1996,2,113,Haiti,HAI,22.0,22.0,0.0
1996,2,42,Honduras,HON,44.0,43.0,1.0
1996,2,123,Hong Kong,HKG,19.0,19.0,0.0
1996,2,74,Hungary,HUN,34.0,34.0,0.0
1996,2,59,Iceland,ISL,37.0,37.0,0.0
1996,2,116,India,IND,21.0,23.0,-2.0
1996,2,116,Indonesia,IDN,21.0,21.0,0.0
1996,2,80,Iran,IRN,33.0,33.0,0.0
1996,2,96,Iraq,IRQ,27.0,18.0,9.0
1996,2,34,Ireland,IRL,46.0,47.0,-1.0
1996,2,52,Israel,ISR,42.0,40.0,2.0
1996,2,10,Italy,ITA,59.0,59.0,0.0
1996,2,31,Jamaica,JAM,48.0,46.0,2.0
1996,2,21,Japan,JPN,53.0,52.0,1.0
1996,2,143,Jordan,JOR,10.0,10.0,0.0
1996,2,153,Kazakhstan,KAZ,7.0,6.0,1.0
1996,2,107,Kenya,KEN,23.0,24.0,-1.0
1996,2,59,Kuwait,KUW,37.0,33.0,4.0
1996,2,165,Kyrgyz Republic,KGZ,5.0,5.0,0.0
1996,2,143,Laos,LAO,10.0,11.0,-1.0
1996,2,80,Latvia,LVA,33.0,33.0,0.0
1996,2,96,Lebanon,LBN,27.0,26.0,1.0
1996,2,158,Lesotho,LES,6.0,6.0,0.0
1996,2,92,Liberia,LBR,28.0,28.0,0.0
1996,2,183,Libya,LBY,0.0,0.0,0.0
1996,2,153,Liechtenstein,LIE,7.0,7.0,0.0
1996,2,48,Lithuania,LTU,43.0,43.0,0.0
1996,2,123,Luxembourg,LUX,19.0,19.0,0.0
1996,2,168,Macau,MAC,4.0,4.0,0.0
1996,2,140,Madagascar,MAD,11.0,12.0,-1.0
1996,2,88,Malawi,MWI,30.0,30.0,0.0
1996,2,96,Malaysia,MAS,27.0,28.0,-1.0
1996,2,173,Maldives,MDV,3.0,3.0,0.0
1996,2,65,Mali,MLI,36.0,35.0,1.0
1996,2,121,Malta,MLT,20.0,19.0,1.0
1996,2,113,Mauritania,MTN,22.0,24.0,-2.0
1996,2,147,Mauritius,MRI,9.0,9.0,0.0
1996,2,11,Mexico,MEX,57.0,57.0,0.0
1996,2,116,Moldova,MDA,21.0,21.0,0.0
1996,2,26,Morocco,MAR,50.0,50.0,0.0
1996,2,80,Mozambique,MOZ,33.0,33.0,0.0
1996,2,100,Myanmar,MYA,26.0,26.0,0.0
1996,2,100,Namibia,NAM,26.0,26.0,0.0
1996,2,147,Nepal,NEP,9.0,9.0,0.0
1996,2,8,Netherlands,NED,60.0,59.0,1.0
1996,2,132,New Zealand,NZL,16.0,15.0,1.0
1996,2,177,Nicaragua,NCA,2.0,2.0,0.0
1996,2,129,Niger,NIG,17.0,17.0,0.0
1996,2,59,Nigeria,NGA,37.0,37.0,0.0
1996,2,143,North Korea,PRK,10.0,11.0,-1.0
1996,2,59,Northern Ireland,NIR,37.0,34.0,3.0
1996,2,12,Norway,NOR,56.0,56.0,0.0
1996,2,90,Oman,OMA,29.0,30.0,-1.0
1996,2,168,Pakistan,PAK,4.0,4.0,0.0
1996,2,100,Panama,PAN,26.0,23.0,3.0
1996,2,168,Papua New Guinea,PNG,4.0,4.0,0.0
1996,2,34,Paraguay,PAR,46.0,45.0,1.0
1996,2,54,Peru,PER,40.0,41.0,-1.0
1996,2,165,Philippines,PHI,5.0,5.0,0.0
1996,2,53,Poland,POL,41.0,41.0,0.0
1996,2,12,Portugal,POR,56.0,56.0,0.0
1996,2,147,Puerto Rico,PUR,9.0,9.0,0.0
1996,2,69,Qatar,QAT,35.0,36.0,-1.0
1996,2,12,Romania,ROU,56.0,53.0,3.0
1996,2,3,Russia,RUS,61.0,61.0,0.0
1996,2,158,Rwanda,RWA,6.0,5.0,1.0
1996,2,121,Saint Kitts and Nevis,SKN,20.0,20.0,0.0
1996,2,132,Saint Lucia,LCA,16.0,16.0,0.0
1996,2,92,Saint Vincent and the Grenadines,VIN,28.0,28.0,0.0
1996,2,173,Samoa,SAM,3.0,3.0,0.0
1996,2,158,San Marino,SMR,6.0,6.0,0.0
1996,2,34,Saudi Arabia,KSA,46.0,45.0,1.0
1996,2,29,Scotland,SCO,49.0,49.0,0.0
1996,2,58,Senegal,SEN,38.0,39.0,-1.0
1996,2,173,Seychelles,SEY,3.0,3.0,0.0
1996,2,80,Sierra Leone,SLE,33.0,36.0,-3.0
1996,2,92,Singapore,SGP,28.0,28.0,0.0
1996,2,29,Slovakia,SVK,49.0,48.0,1.0
1996,2,74,Slovenia,SVN,34.0,35.0,-1.0
1996,2,168,Solomon Islands,SOL,4.0,4.0,0.0
1996,2,177,Somalia,SOM,2.0,2.0,0.0
1996,2,19,South Africa,RSA,54.0,53.0,1.0
1996,2,42,South Korea,KOR,44.0,43.0,1.0
1996,2,8,Spain,ESP,60.0,59.0,1.0
1996,2,126,Sri Lanka,SRI,18.0,18.0,0.0
1996,2,74,Sudan,SDN,34.0,32.0,2.0
1996,2,129,Suriname,SUR,17.0,17.0,0.0
1996,2,12,Sweden,SWE,56.0,56.0,0.0
1996,2,42,Switzerland,SUI,44.0,44.0,0.0
1996,2,113,Syria,SYR,22.0,20.0,2.0
1996,2,153,Tahiti,TAH,7.0,7.0,0.0
1996,2,158,Tajikistan,TJK,6.0,6.0,0.0
1996,2,88,Tanzania,TAN,30.0,31.0,-1.0
1996,2,57,Thailand,THA,39.0,39.0,0.0
1996,2,86,Togo,TOG,32.0,32.0,0.0
1996,2,158,Tonga,TGA,6.0,3.0,3.0
1996,2,39,Trinidad and Tobago,TRI,45.0,45.0,0.0
1996,2,23,Tunisia,TUN,52.0,52.0,0.0
1996,2,31,Turkey,TUR,48.0,47.0,1.0
1996,2,140,Turkmenistan,TKM,11.0,11.0,0.0
1996,2,80,Uganda,UGA,33.0,27.0,6.0
1996,2,59,Ukraine,UKR,37.0,37.0,0.0
1996,2,59,United Arab Emirates,UAE,37.0,35.0,2.0
1996,2,18,United States,USA,55.0,54.0,1.0
1996,2,42,Uruguay,URU,44.0,40.0,4.0
1996,2,107,Uzbekistan,UZB,23.0,20.0,3.0
1996,2,177,Vanuatu,VAN,2.0,2.0,0.0
1996,2,107,Venezuela,VEN,23.0,23.0,0.0
1996,2,96,Vietnam,VIE,27.0,25.0,2.0
1996,2,80,Wales,WAL,33.0,32.0,1.0
1996,2,138,Yemen,YEM,12.0,12.0,0.0
1996,2,54,Yugoslavia,YUG,40.0,38.0,2.0
1996,2,65,Zaire,ZAI,36.0,36.0,0.0
1996,2,19,Zambia,ZAM,54.0,53.0,1.0
1996,2,69,Zimbabwe,ZIM,35.0,37.0,-2.0
1997,2,116,Albania,ALB,24.0,25.0,-1.0
1997,2,59,Algeria,ALG,44.0,45.0,-1.0
1997,2,181,Andorra,AND,2.0,2.0,0.0
1997,2,53,Angola,ANG,45.0,45.0,0.0
1997,2,188,Anguilla,AIA,0.0,0.0,0.0
1997,2,156,Antigua and Barbuda,ATG,8.0,8.0,0.0
1997,2,12,Argentina,ARG,58.0,57.0,1.0
1997,2,104,Armenia,ARM,28.0,28.0,0.0
1997,2,176,Aruba,ARU,4.0,4.0,0.0
1997,2,30,Australia,AUS,53.0,53.0,0.0
1997,2,24,Austria,AUT,55.0,55.0,0.0
1997,2,123,Azerbaijan,AZE,21.0,21.0,0.0
1997,2,120,Bahrain,BHR,22.0,22.0,0.0
1997,2,141,Bangladesh,BAN,15.0,16.0,-1.0
1997,2,111,Barbados,BRB,26.0,26.0,0.0
1997,2,107,Belarus,BLR,27.0,27.0,0.0
1997,2,41,Belgium,BEL,50.0,50.0,0.0
1997,2,177,Belize,BLZ,3.0,3.0,0.0
1997,2,137,Benin,BEN,16.0,18.0,-2.0
1997,2,171,Bermuda,BER,5.0,5.0,0.0
1997,2,24,Bolivia,BOL,55.0,55.0,0.0
1997,2,99,Bosnia-Herzegovina,BIH,31.0,30.0,1.0
1997,2,156,Botswana,BOT,8.0,8.0,0.0
1997,2,1,Brazil,BRA,73.0,72.0,1.0
1997,2,177,British Virgin Islands,VGB,3.0,3.0,0.0
1997,2,177,Brunei Darussalam,BRU,3.0,3.0,0.0
1997,2,36,Bulgaria,BUL,52.0,55.0,-3.0
1997,2,104,Burkina Faso,BFA,28.0,28.0,0.0
1997,2,152,Burundi,BDI,10.0,10.0,0.0
1997,2,166,Cambodia,CAM,6.0,6.0,0.0
1997,2,53,Cameroon,CMR,45.0,46.0,-1.0
1997,2,63,Canada,CAN,40.0,41.0,-1.0
1997,2,166,Cape Verde Islands,CPV,6.0,6.0,0.0
1997,2,163,Cayman Islands,CAY,7.0,7.0,0.0
1997,2,186,Central African Republic,CTA,1.0,1.0,0.0
1997,2,181,Chad,CHA,2.0,2.0,0.0
1997,2,12,Chile,CHI,58.0,58.0,0.0
1997,2,53,China,CHN,45.0,44.0,1.0
1997,2,154,Chinese Taipei,TPE,9.0,9.0,0.0
1997,2,10,Colombia,COL,59.0,60.0,-1.0
1997,2,101,Congo,CGO,30.0,30.0,0.0
1997,2,188,Cook Islands,COK,0.0,0.0,0.0
1997,2,48,Costa Rica,CRC,46.0,45.0,1.0
1997,2,18,Croatia,CRO,57.0,56.0,1.0
1997,2,88,Cuba,CUB,34.0,34.0,0.0
1997,2,81,Cyprus,CYP,36.0,36.0,0.0
1997,2,2,Czech Republic,CZE,65.0,62.0,3.0
1997,2,48,Côte d'Ivoire,CIV,46.0,46.0,0.0
1997,2,6,Denmark,DEN,60.0,60.0,0.0
1997,2,188,Djibouti,DJI,0.0,0.0,0.0
1997,2,137,Dominica,DMA,16.0,16.0,0.0
1997,2,144,Dominican Republic,DOM,13.0,13.0,0.0
1997,2,26,Ecuador,ECU,54.0,54.0,0.0
1997,2,30,Egypt,EGY,53.0,51.0,2.0
1997,2,63,El Salvador,SLV,40.0,40.0,0.0
1997,2,4,England,ENG,61.0,61.0,0.0
1997,2,99,Estonia,EST,31.0,29.0,2.0
1997,2,163,Eswatini,SWZ,7.0,5.0,2.0
1997,2,125,Ethiopia,ETH,20.0,20.0,0.0
1997,2,88,FYR Macedonia,MKD,34.0,35.0,-1.0
1997,2,116,Faroe Islands,FRO,24.0,24.0,0.0
1997,2,145,Fiji,FIJ,12.0,13.0,-1.0
1997,2,60,Finland,FIN,42.0,43.0,-1.0
1997,2,6,France,FRA,60.0,60.0,0.0
1997,2,63,Gabon,GAB,40.0,41.0,-1.0
1997,2,130,Gambia,GAM,18.0,14.0,4.0
1997,2,68,Georgia,GEO,39.0,39.0,0.0
1997,2,2,Germany,GER,65.0,65.0,0.0
1997,2,53,Ghana,GHA,45.0,45.0,0.0
1997,2,41,Greece,GRE,50.0,50.0,0.0
1997,2,111,Grenada,GRN,26.0,26.0,0.0
1997,2,188,Guam,GUM,0.0,0.0,0.0
1997,2,81,Guatemala,GUA,36.0,35.0,1.0
1997,2,63,Guinea,GUI,40.0,40.0,0.0
1997,2,145,Guinea-Bissau,GNB,12.0,12.0,0.0
1997,2,166,Guyana,GUY,6.0,6.0,0.0
1997,2,125,Haiti,HAI,20.0,20.0,0.0
1997,2,73,Honduras,HON,38.0,41.0,-3.0
1997,2,127,Hong Kong,HKG,19.0,19.0,0.0
1997,2,77,Hungary,HUN,37.0,37.0,0.0
1997,2,68,Iceland,ISL,39.0,38.0,1.0
1997,2,111,India,IND,26.0,26.0,0.0
1997,2,88,Indonesia,IDN,34.0,33.0,1.0
1997,2,45,Iran,IRN,47.0,46.0,1.0
1997,2,68,Iraq,IRQ,39.0,38.0,1.0
